Accident_ID,Severity
6682,Highly_Fatal_And_Damaging
6684,Highly_Fatal_And_Damaging
6692,Highly_Fatal_And_Damaging
6694,Highly_Fatal_And_Damaging
6700,Highly_Fatal_And_Damaging
6723,Highly_Fatal_And_Damaging
6726,Highly_Fatal_And_Damaging
6729,Highly_Fatal_And_Damaging
6734,Highly_Fatal_And_Damaging
6737,Highly_Fatal_And_Damaging
6738,Highly_Fatal_And_Damaging
6745,Highly_Fatal_And_Damaging
6747,Highly_Fatal_And_Damaging
6750,Highly_Fatal_And_Damaging
6754,Highly_Fatal_And_Damaging
6755,Highly_Fatal_And_Damaging
6761,Highly_Fatal_And_Damaging
6762,Highly_Fatal_And_Damaging
6765,Highly_Fatal_And_Damaging
6769,Highly_Fatal_And_Damaging
6785,Highly_Fatal_And_Damaging
6788,Highly_Fatal_And_Damaging
6793,Highly_Fatal_And_Damaging
6796,Highly_Fatal_And_Damaging
6799,Highly_Fatal_And_Damaging
6801,Highly_Fatal_And_Damaging
6807,Highly_Fatal_And_Damaging
6811,Highly_Fatal_And_Damaging
6812,Highly_Fatal_And_Damaging
6815,Highly_Fatal_And_Damaging
6818,Highly_Fatal_And_Damaging
6828,Highly_Fatal_And_Damaging
6832,Highly_Fatal_And_Damaging
6833,Highly_Fatal_And_Damaging
6836,Highly_Fatal_And_Damaging
6839,Highly_Fatal_And_Damaging
6842,Highly_Fatal_And_Damaging
6845,Highly_Fatal_And_Damaging
6848,Highly_Fatal_And_Damaging
6849,Highly_Fatal_And_Damaging
6850,Highly_Fatal_And_Damaging
6853,Highly_Fatal_And_Damaging
6862,Highly_Fatal_And_Damaging
6864,Highly_Fatal_And_Damaging
6868,Highly_Fatal_And_Damaging
6872,Highly_Fatal_And_Damaging
6892,Highly_Fatal_And_Damaging
6895,Highly_Fatal_And_Damaging
6897,Highly_Fatal_And_Damaging
6900,Highly_Fatal_And_Damaging
6904,Highly_Fatal_And_Damaging
6907,Highly_Fatal_And_Damaging
6912,Highly_Fatal_And_Damaging
6913,Highly_Fatal_And_Damaging
6920,Highly_Fatal_And_Damaging
6922,Highly_Fatal_And_Damaging
6924,Highly_Fatal_And_Damaging
6925,Highly_Fatal_And_Damaging
6929,Highly_Fatal_And_Damaging
6933,Highly_Fatal_And_Damaging
6938,Highly_Fatal_And_Damaging
6939,Highly_Fatal_And_Damaging
6945,Highly_Fatal_And_Damaging
6950,Highly_Fatal_And_Damaging
6953,Highly_Fatal_And_Damaging
6957,Highly_Fatal_And_Damaging
6961,Highly_Fatal_And_Damaging
6970,Highly_Fatal_And_Damaging
6975,Highly_Fatal_And_Damaging
6978,Highly_Fatal_And_Damaging
6979,Highly_Fatal_And_Damaging
6981,Highly_Fatal_And_Damaging
6985,Highly_Fatal_And_Damaging
6988,Highly_Fatal_And_Damaging
6989,Highly_Fatal_And_Damaging
6996,Highly_Fatal_And_Damaging
7007,Highly_Fatal_And_Damaging
7008,Highly_Fatal_And_Damaging
7016,Highly_Fatal_And_Damaging
7021,Highly_Fatal_And_Damaging
7022,Highly_Fatal_And_Damaging
7029,Highly_Fatal_And_Damaging
7035,Highly_Fatal_And_Damaging
7066,Highly_Fatal_And_Damaging
7067,Highly_Fatal_And_Damaging
7068,Highly_Fatal_And_Damaging
7069,Highly_Fatal_And_Damaging
7072,Highly_Fatal_And_Damaging
7077,Highly_Fatal_And_Damaging
7079,Highly_Fatal_And_Damaging
7080,Highly_Fatal_And_Damaging
7090,Highly_Fatal_And_Damaging
7091,Highly_Fatal_And_Damaging
7092,Highly_Fatal_And_Damaging
7093,Highly_Fatal_And_Damaging
7109,Highly_Fatal_And_Damaging
7114,Highly_Fatal_And_Damaging
7118,Highly_Fatal_And_Damaging
7122,Highly_Fatal_And_Damaging
7124,Highly_Fatal_And_Damaging
7126,Highly_Fatal_And_Damaging
7132,Highly_Fatal_And_Damaging
7140,Highly_Fatal_And_Damaging
7154,Highly_Fatal_And_Damaging
7156,Highly_Fatal_And_Damaging
7158,Highly_Fatal_And_Damaging
7172,Highly_Fatal_And_Damaging
7173,Highly_Fatal_And_Damaging
7174,Highly_Fatal_And_Damaging
7176,Highly_Fatal_And_Damaging
7177,Highly_Fatal_And_Damaging
7179,Highly_Fatal_And_Damaging
7181,Highly_Fatal_And_Damaging
7182,Highly_Fatal_And_Damaging
7191,Highly_Fatal_And_Damaging
7194,Highly_Fatal_And_Damaging
7195,Highly_Fatal_And_Damaging
7200,Highly_Fatal_And_Damaging
7201,Highly_Fatal_And_Damaging
7205,Highly_Fatal_And_Damaging
7208,Highly_Fatal_And_Damaging
7209,Highly_Fatal_And_Damaging
7210,Highly_Fatal_And_Damaging
7212,Highly_Fatal_And_Damaging
7213,Highly_Fatal_And_Damaging
7216,Highly_Fatal_And_Damaging
7218,Highly_Fatal_And_Damaging
7221,Highly_Fatal_And_Damaging
7222,Highly_Fatal_And_Damaging
7223,Highly_Fatal_And_Damaging
7232,Highly_Fatal_And_Damaging
7244,Highly_Fatal_And_Damaging
7253,Highly_Fatal_And_Damaging
7255,Highly_Fatal_And_Damaging
7267,Highly_Fatal_And_Damaging
7269,Highly_Fatal_And_Damaging
7279,Highly_Fatal_And_Damaging
7284,Highly_Fatal_And_Damaging
7294,Highly_Fatal_And_Damaging
7296,Highly_Fatal_And_Damaging
7298,Highly_Fatal_And_Damaging
7307,Highly_Fatal_And_Damaging
7323,Highly_Fatal_And_Damaging
7333,Highly_Fatal_And_Damaging
7335,Highly_Fatal_And_Damaging
7336,Highly_Fatal_And_Damaging
7338,Highly_Fatal_And_Damaging
7345,Highly_Fatal_And_Damaging
7346,Highly_Fatal_And_Damaging
7348,Highly_Fatal_And_Damaging
7349,Highly_Fatal_And_Damaging
7353,Highly_Fatal_And_Damaging
7354,Highly_Fatal_And_Damaging
7355,Highly_Fatal_And_Damaging
7356,Highly_Fatal_And_Damaging
7367,Highly_Fatal_And_Damaging
7370,Highly_Fatal_And_Damaging
7375,Highly_Fatal_And_Damaging
7384,Highly_Fatal_And_Damaging
7392,Highly_Fatal_And_Damaging
7394,Highly_Fatal_And_Damaging
7395,Highly_Fatal_And_Damaging
7401,Highly_Fatal_And_Damaging
7402,Highly_Fatal_And_Damaging
7407,Highly_Fatal_And_Damaging
7420,Highly_Fatal_And_Damaging
7437,Highly_Fatal_And_Damaging
7455,Highly_Fatal_And_Damaging
7460,Highly_Fatal_And_Damaging
7476,Highly_Fatal_And_Damaging
7478,Highly_Fatal_And_Damaging
7484,Highly_Fatal_And_Damaging
7491,Highly_Fatal_And_Damaging
7492,Highly_Fatal_And_Damaging
7495,Highly_Fatal_And_Damaging
7503,Highly_Fatal_And_Damaging
7505,Highly_Fatal_And_Damaging
7506,Highly_Fatal_And_Damaging
7508,Highly_Fatal_And_Damaging
7513,Highly_Fatal_And_Damaging
7526,Highly_Fatal_And_Damaging
7530,Highly_Fatal_And_Damaging
7534,Highly_Fatal_And_Damaging
7537,Highly_Fatal_And_Damaging
7541,Highly_Fatal_And_Damaging
7542,Highly_Fatal_And_Damaging
7548,Highly_Fatal_And_Damaging
7551,Highly_Fatal_And_Damaging
7553,Highly_Fatal_And_Damaging
7554,Highly_Fatal_And_Damaging
7557,Highly_Fatal_And_Damaging
7563,Highly_Fatal_And_Damaging
7568,Highly_Fatal_And_Damaging
7581,Highly_Fatal_And_Damaging
7582,Highly_Fatal_And_Damaging
7587,Highly_Fatal_And_Damaging
7617,Highly_Fatal_And_Damaging
7621,Highly_Fatal_And_Damaging
7623,Highly_Fatal_And_Damaging
7633,Highly_Fatal_And_Damaging
7639,Highly_Fatal_And_Damaging
7654,Highly_Fatal_And_Damaging
7660,Highly_Fatal_And_Damaging
7661,Highly_Fatal_And_Damaging
7662,Highly_Fatal_And_Damaging
7663,Highly_Fatal_And_Damaging
7664,Highly_Fatal_And_Damaging
7665,Highly_Fatal_And_Damaging
7668,Highly_Fatal_And_Damaging
7682,Highly_Fatal_And_Damaging
7683,Highly_Fatal_And_Damaging
7684,Highly_Fatal_And_Damaging
7687,Highly_Fatal_And_Damaging
7691,Highly_Fatal_And_Damaging
7701,Highly_Fatal_And_Damaging
7702,Highly_Fatal_And_Damaging
7705,Highly_Fatal_And_Damaging
7711,Highly_Fatal_And_Damaging
7714,Highly_Fatal_And_Damaging
7716,Highly_Fatal_And_Damaging
7725,Highly_Fatal_And_Damaging
7726,Highly_Fatal_And_Damaging
7732,Highly_Fatal_And_Damaging
7748,Highly_Fatal_And_Damaging
7755,Highly_Fatal_And_Damaging
7759,Highly_Fatal_And_Damaging
7763,Highly_Fatal_And_Damaging
7767,Highly_Fatal_And_Damaging
7769,Highly_Fatal_And_Damaging
7781,Highly_Fatal_And_Damaging
7783,Highly_Fatal_And_Damaging
7790,Highly_Fatal_And_Damaging
7798,Highly_Fatal_And_Damaging
7810,Highly_Fatal_And_Damaging
7821,Highly_Fatal_And_Damaging
7824,Highly_Fatal_And_Damaging
7828,Highly_Fatal_And_Damaging
7838,Highly_Fatal_And_Damaging
7841,Highly_Fatal_And_Damaging
7847,Highly_Fatal_And_Damaging
7852,Highly_Fatal_And_Damaging
7854,Highly_Fatal_And_Damaging
7857,Highly_Fatal_And_Damaging
7867,Highly_Fatal_And_Damaging
7868,Highly_Fatal_And_Damaging
7869,Highly_Fatal_And_Damaging
7871,Highly_Fatal_And_Damaging
7872,Highly_Fatal_And_Damaging
7885,Highly_Fatal_And_Damaging
7889,Highly_Fatal_And_Damaging
7902,Highly_Fatal_And_Damaging
7917,Highly_Fatal_And_Damaging
7918,Highly_Fatal_And_Damaging
7919,Highly_Fatal_And_Damaging
7926,Highly_Fatal_And_Damaging
7927,Highly_Fatal_And_Damaging
7928,Highly_Fatal_And_Damaging
7947,Highly_Fatal_And_Damaging
7950,Highly_Fatal_And_Damaging
7952,Highly_Fatal_And_Damaging
7955,Highly_Fatal_And_Damaging
7966,Highly_Fatal_And_Damaging
7981,Highly_Fatal_And_Damaging
7987,Highly_Fatal_And_Damaging
7996,Highly_Fatal_And_Damaging
7997,Highly_Fatal_And_Damaging
8012,Highly_Fatal_And_Damaging
8018,Highly_Fatal_And_Damaging
8020,Highly_Fatal_And_Damaging
8021,Highly_Fatal_And_Damaging
8028,Highly_Fatal_And_Damaging
8031,Highly_Fatal_And_Damaging
8034,Highly_Fatal_And_Damaging
8039,Highly_Fatal_And_Damaging
8044,Highly_Fatal_And_Damaging
8046,Highly_Fatal_And_Damaging
8049,Highly_Fatal_And_Damaging
8052,Highly_Fatal_And_Damaging
8054,Highly_Fatal_And_Damaging
8057,Highly_Fatal_And_Damaging
8058,Highly_Fatal_And_Damaging
8061,Highly_Fatal_And_Damaging
8074,Highly_Fatal_And_Damaging
8075,Highly_Fatal_And_Damaging
8078,Highly_Fatal_And_Damaging
8081,Highly_Fatal_And_Damaging
8084,Highly_Fatal_And_Damaging
8088,Highly_Fatal_And_Damaging
8089,Highly_Fatal_And_Damaging
8090,Highly_Fatal_And_Damaging
8097,Highly_Fatal_And_Damaging
8101,Highly_Fatal_And_Damaging
8105,Highly_Fatal_And_Damaging
8115,Highly_Fatal_And_Damaging
8122,Highly_Fatal_And_Damaging
8125,Highly_Fatal_And_Damaging
8132,Highly_Fatal_And_Damaging
8133,Highly_Fatal_And_Damaging
8136,Highly_Fatal_And_Damaging
8138,Highly_Fatal_And_Damaging
8144,Highly_Fatal_And_Damaging
8146,Highly_Fatal_And_Damaging
8150,Highly_Fatal_And_Damaging
8152,Highly_Fatal_And_Damaging
8157,Highly_Fatal_And_Damaging
8167,Highly_Fatal_And_Damaging
8172,Highly_Fatal_And_Damaging
8178,Highly_Fatal_And_Damaging
8184,Highly_Fatal_And_Damaging
8186,Highly_Fatal_And_Damaging
8187,Highly_Fatal_And_Damaging
8190,Highly_Fatal_And_Damaging
8198,Highly_Fatal_And_Damaging
8200,Highly_Fatal_And_Damaging
8206,Highly_Fatal_And_Damaging
8217,Highly_Fatal_And_Damaging
8221,Highly_Fatal_And_Damaging
8224,Highly_Fatal_And_Damaging
8230,Highly_Fatal_And_Damaging
8233,Highly_Fatal_And_Damaging
8237,Highly_Fatal_And_Damaging
8239,Highly_Fatal_And_Damaging
8240,Highly_Fatal_And_Damaging
8242,Highly_Fatal_And_Damaging
8243,Highly_Fatal_And_Damaging
8246,Highly_Fatal_And_Damaging
8251,Highly_Fatal_And_Damaging
8253,Highly_Fatal_And_Damaging
8268,Highly_Fatal_And_Damaging
8269,Highly_Fatal_And_Damaging
8277,Highly_Fatal_And_Damaging
8287,Highly_Fatal_And_Damaging
8294,Highly_Fatal_And_Damaging
8297,Highly_Fatal_And_Damaging
8314,Highly_Fatal_And_Damaging
8315,Highly_Fatal_And_Damaging
8317,Highly_Fatal_And_Damaging
8319,Highly_Fatal_And_Damaging
8322,Highly_Fatal_And_Damaging
8327,Highly_Fatal_And_Damaging
8329,Highly_Fatal_And_Damaging
8336,Highly_Fatal_And_Damaging
8345,Highly_Fatal_And_Damaging
8361,Highly_Fatal_And_Damaging
8362,Highly_Fatal_And_Damaging
8365,Highly_Fatal_And_Damaging
8369,Highly_Fatal_And_Damaging
8372,Highly_Fatal_And_Damaging
8374,Highly_Fatal_And_Damaging
8376,Highly_Fatal_And_Damaging
8377,Highly_Fatal_And_Damaging
8388,Highly_Fatal_And_Damaging
8389,Highly_Fatal_And_Damaging
8390,Highly_Fatal_And_Damaging
8395,Highly_Fatal_And_Damaging
8402,Highly_Fatal_And_Damaging
8412,Highly_Fatal_And_Damaging
8419,Highly_Fatal_And_Damaging
8426,Highly_Fatal_And_Damaging
8428,Highly_Fatal_And_Damaging
8429,Highly_Fatal_And_Damaging
8431,Highly_Fatal_And_Damaging
8450,Highly_Fatal_And_Damaging
8456,Highly_Fatal_And_Damaging
8463,Highly_Fatal_And_Damaging
8490,Highly_Fatal_And_Damaging
8491,Highly_Fatal_And_Damaging
8496,Highly_Fatal_And_Damaging
8507,Highly_Fatal_And_Damaging
8513,Highly_Fatal_And_Damaging
8517,Highly_Fatal_And_Damaging
8519,Highly_Fatal_And_Damaging
8524,Highly_Fatal_And_Damaging
8542,Highly_Fatal_And_Damaging
8543,Highly_Fatal_And_Damaging
8551,Highly_Fatal_And_Damaging
8553,Highly_Fatal_And_Damaging
8562,Highly_Fatal_And_Damaging
8567,Highly_Fatal_And_Damaging
8571,Highly_Fatal_And_Damaging
8574,Highly_Fatal_And_Damaging
8575,Highly_Fatal_And_Damaging
8576,Highly_Fatal_And_Damaging
8586,Highly_Fatal_And_Damaging
8587,Highly_Fatal_And_Damaging
8590,Highly_Fatal_And_Damaging
8594,Highly_Fatal_And_Damaging
8596,Highly_Fatal_And_Damaging
8599,Highly_Fatal_And_Damaging
8604,Highly_Fatal_And_Damaging
8606,Highly_Fatal_And_Damaging
8620,Highly_Fatal_And_Damaging
8623,Highly_Fatal_And_Damaging
8643,Highly_Fatal_And_Damaging
8652,Highly_Fatal_And_Damaging
8653,Highly_Fatal_And_Damaging
8655,Highly_Fatal_And_Damaging
8657,Highly_Fatal_And_Damaging
8663,Highly_Fatal_And_Damaging
8665,Highly_Fatal_And_Damaging
8685,Highly_Fatal_And_Damaging
8715,Highly_Fatal_And_Damaging
8719,Highly_Fatal_And_Damaging
8724,Highly_Fatal_And_Damaging
8725,Highly_Fatal_And_Damaging
8726,Highly_Fatal_And_Damaging
8728,Highly_Fatal_And_Damaging
8729,Highly_Fatal_And_Damaging
8730,Highly_Fatal_And_Damaging
8737,Highly_Fatal_And_Damaging
8743,Highly_Fatal_And_Damaging
8744,Highly_Fatal_And_Damaging
8747,Highly_Fatal_And_Damaging
8749,Highly_Fatal_And_Damaging
8751,Highly_Fatal_And_Damaging
8754,Highly_Fatal_And_Damaging
8756,Highly_Fatal_And_Damaging
8759,Highly_Fatal_And_Damaging
8767,Highly_Fatal_And_Damaging
8772,Highly_Fatal_And_Damaging
8773,Highly_Fatal_And_Damaging
8776,Highly_Fatal_And_Damaging
8780,Highly_Fatal_And_Damaging
8781,Highly_Fatal_And_Damaging
8786,Highly_Fatal_And_Damaging
8791,Highly_Fatal_And_Damaging
8793,Highly_Fatal_And_Damaging
8796,Highly_Fatal_And_Damaging
8798,Highly_Fatal_And_Damaging
8804,Highly_Fatal_And_Damaging
8812,Highly_Fatal_And_Damaging
8815,Highly_Fatal_And_Damaging
8862,Highly_Fatal_And_Damaging
8867,Highly_Fatal_And_Damaging
8870,Highly_Fatal_And_Damaging
8873,Highly_Fatal_And_Damaging
8875,Highly_Fatal_And_Damaging
8881,Highly_Fatal_And_Damaging
8882,Highly_Fatal_And_Damaging
8901,Highly_Fatal_And_Damaging
8903,Highly_Fatal_And_Damaging
8905,Highly_Fatal_And_Damaging
8908,Highly_Fatal_And_Damaging
8909,Highly_Fatal_And_Damaging
8913,Highly_Fatal_And_Damaging
8916,Highly_Fatal_And_Damaging
8931,Highly_Fatal_And_Damaging
8936,Highly_Fatal_And_Damaging
8943,Highly_Fatal_And_Damaging
8944,Highly_Fatal_And_Damaging
8961,Highly_Fatal_And_Damaging
8970,Highly_Fatal_And_Damaging
8976,Highly_Fatal_And_Damaging
8983,Highly_Fatal_And_Damaging
8989,Highly_Fatal_And_Damaging
8998,Highly_Fatal_And_Damaging
8999,Highly_Fatal_And_Damaging
9002,Highly_Fatal_And_Damaging
9013,Highly_Fatal_And_Damaging
9014,Highly_Fatal_And_Damaging
9018,Highly_Fatal_And_Damaging
9026,Highly_Fatal_And_Damaging
9027,Highly_Fatal_And_Damaging
9033,Highly_Fatal_And_Damaging
9035,Highly_Fatal_And_Damaging
9040,Highly_Fatal_And_Damaging
9047,Highly_Fatal_And_Damaging
9049,Highly_Fatal_And_Damaging
9051,Highly_Fatal_And_Damaging
9057,Highly_Fatal_And_Damaging
9072,Highly_Fatal_And_Damaging
9078,Highly_Fatal_And_Damaging
9080,Highly_Fatal_And_Damaging
9081,Highly_Fatal_And_Damaging
9083,Highly_Fatal_And_Damaging
9088,Highly_Fatal_And_Damaging
9089,Highly_Fatal_And_Damaging
9109,Highly_Fatal_And_Damaging
9111,Highly_Fatal_And_Damaging
9113,Highly_Fatal_And_Damaging
9117,Highly_Fatal_And_Damaging
9119,Highly_Fatal_And_Damaging
9123,Highly_Fatal_And_Damaging
9127,Highly_Fatal_And_Damaging
9135,Highly_Fatal_And_Damaging
9139,Highly_Fatal_And_Damaging
9143,Highly_Fatal_And_Damaging
9148,Highly_Fatal_And_Damaging
9160,Highly_Fatal_And_Damaging
9166,Highly_Fatal_And_Damaging
9176,Highly_Fatal_And_Damaging
9177,Highly_Fatal_And_Damaging
9178,Highly_Fatal_And_Damaging
9181,Highly_Fatal_And_Damaging
9185,Highly_Fatal_And_Damaging
9187,Highly_Fatal_And_Damaging
9192,Highly_Fatal_And_Damaging
9200,Highly_Fatal_And_Damaging
9212,Highly_Fatal_And_Damaging
9219,Highly_Fatal_And_Damaging
9230,Highly_Fatal_And_Damaging
9231,Highly_Fatal_And_Damaging
9232,Highly_Fatal_And_Damaging
9239,Highly_Fatal_And_Damaging
9242,Highly_Fatal_And_Damaging
9245,Highly_Fatal_And_Damaging
9247,Highly_Fatal_And_Damaging
9250,Highly_Fatal_And_Damaging
9252,Highly_Fatal_And_Damaging
9257,Highly_Fatal_And_Damaging
9260,Highly_Fatal_And_Damaging
9264,Highly_Fatal_And_Damaging
9266,Highly_Fatal_And_Damaging
9270,Highly_Fatal_And_Damaging
9274,Highly_Fatal_And_Damaging
9279,Highly_Fatal_And_Damaging
9281,Highly_Fatal_And_Damaging
9282,Highly_Fatal_And_Damaging
9283,Highly_Fatal_And_Damaging
9292,Highly_Fatal_And_Damaging
9300,Highly_Fatal_And_Damaging
9302,Highly_Fatal_And_Damaging
9303,Highly_Fatal_And_Damaging
9308,Highly_Fatal_And_Damaging
9313,Highly_Fatal_And_Damaging
9321,Highly_Fatal_And_Damaging
9324,Highly_Fatal_And_Damaging
9333,Highly_Fatal_And_Damaging
9340,Highly_Fatal_And_Damaging
9349,Highly_Fatal_And_Damaging
9351,Highly_Fatal_And_Damaging
9352,Highly_Fatal_And_Damaging
9353,Highly_Fatal_And_Damaging
9359,Highly_Fatal_And_Damaging
9363,Highly_Fatal_And_Damaging
9365,Highly_Fatal_And_Damaging
9373,Highly_Fatal_And_Damaging
9377,Highly_Fatal_And_Damaging
9383,Highly_Fatal_And_Damaging
9389,Highly_Fatal_And_Damaging
9392,Highly_Fatal_And_Damaging
9400,Highly_Fatal_And_Damaging
9401,Highly_Fatal_And_Damaging
9407,Highly_Fatal_And_Damaging
9408,Highly_Fatal_And_Damaging
9417,Highly_Fatal_And_Damaging
9423,Highly_Fatal_And_Damaging
9424,Highly_Fatal_And_Damaging
9430,Highly_Fatal_And_Damaging
9449,Highly_Fatal_And_Damaging
9452,Highly_Fatal_And_Damaging
9453,Highly_Fatal_And_Damaging
9456,Highly_Fatal_And_Damaging
9461,Highly_Fatal_And_Damaging
9463,Highly_Fatal_And_Damaging
9465,Highly_Fatal_And_Damaging
9471,Highly_Fatal_And_Damaging
9484,Highly_Fatal_And_Damaging
9489,Highly_Fatal_And_Damaging
9495,Highly_Fatal_And_Damaging
9508,Highly_Fatal_And_Damaging
9515,Highly_Fatal_And_Damaging
9521,Highly_Fatal_And_Damaging
9528,Highly_Fatal_And_Damaging
9534,Highly_Fatal_And_Damaging
9539,Highly_Fatal_And_Damaging
9540,Highly_Fatal_And_Damaging
9553,Highly_Fatal_And_Damaging
9557,Highly_Fatal_And_Damaging
9565,Highly_Fatal_And_Damaging
9572,Highly_Fatal_And_Damaging
9583,Highly_Fatal_And_Damaging
9584,Highly_Fatal_And_Damaging
9585,Highly_Fatal_And_Damaging
9588,Highly_Fatal_And_Damaging
9591,Highly_Fatal_And_Damaging
9595,Highly_Fatal_And_Damaging
9602,Highly_Fatal_And_Damaging
9612,Highly_Fatal_And_Damaging
9615,Highly_Fatal_And_Damaging
9622,Highly_Fatal_And_Damaging
9632,Highly_Fatal_And_Damaging
9636,Highly_Fatal_And_Damaging
9640,Highly_Fatal_And_Damaging
9641,Highly_Fatal_And_Damaging
9648,Highly_Fatal_And_Damaging
9659,Highly_Fatal_And_Damaging
9667,Highly_Fatal_And_Damaging
9669,Highly_Fatal_And_Damaging
9672,Highly_Fatal_And_Damaging
9689,Highly_Fatal_And_Damaging
9694,Highly_Fatal_And_Damaging
9695,Highly_Fatal_And_Damaging
9696,Highly_Fatal_And_Damaging
9699,Highly_Fatal_And_Damaging
9717,Highly_Fatal_And_Damaging
9720,Highly_Fatal_And_Damaging
9721,Highly_Fatal_And_Damaging
9729,Highly_Fatal_And_Damaging
9736,Highly_Fatal_And_Damaging
9740,Highly_Fatal_And_Damaging
9746,Highly_Fatal_And_Damaging
9748,Highly_Fatal_And_Damaging
9750,Highly_Fatal_And_Damaging
9751,Highly_Fatal_And_Damaging
9755,Highly_Fatal_And_Damaging
9757,Highly_Fatal_And_Damaging
9759,Highly_Fatal_And_Damaging
9761,Highly_Fatal_And_Damaging
9770,Highly_Fatal_And_Damaging
9778,Highly_Fatal_And_Damaging
9779,Highly_Fatal_And_Damaging
9783,Highly_Fatal_And_Damaging
9784,Highly_Fatal_And_Damaging
9791,Highly_Fatal_And_Damaging
9798,Highly_Fatal_And_Damaging
9804,Highly_Fatal_And_Damaging
9809,Highly_Fatal_And_Damaging
9811,Highly_Fatal_And_Damaging
9817,Highly_Fatal_And_Damaging
9818,Highly_Fatal_And_Damaging
9819,Highly_Fatal_And_Damaging
9820,Highly_Fatal_And_Damaging
9838,Highly_Fatal_And_Damaging
9840,Highly_Fatal_And_Damaging
9856,Highly_Fatal_And_Damaging
9858,Highly_Fatal_And_Damaging
9861,Highly_Fatal_And_Damaging
9864,Highly_Fatal_And_Damaging
9866,Highly_Fatal_And_Damaging
9889,Highly_Fatal_And_Damaging
9890,Highly_Fatal_And_Damaging
9894,Highly_Fatal_And_Damaging
9896,Highly_Fatal_And_Damaging
9900,Highly_Fatal_And_Damaging
9901,Highly_Fatal_And_Damaging
9903,Highly_Fatal_And_Damaging
9905,Highly_Fatal_And_Damaging
9906,Highly_Fatal_And_Damaging
9912,Highly_Fatal_And_Damaging
9913,Highly_Fatal_And_Damaging
9915,Highly_Fatal_And_Damaging
9918,Highly_Fatal_And_Damaging
9919,Highly_Fatal_And_Damaging
9920,Highly_Fatal_And_Damaging
9924,Highly_Fatal_And_Damaging
9925,Highly_Fatal_And_Damaging
9930,Highly_Fatal_And_Damaging
9936,Highly_Fatal_And_Damaging
9939,Highly_Fatal_And_Damaging
9945,Highly_Fatal_And_Damaging
9947,Highly_Fatal_And_Damaging
9948,Highly_Fatal_And_Damaging
9956,Highly_Fatal_And_Damaging
9963,Highly_Fatal_And_Damaging
9965,Highly_Fatal_And_Damaging
9969,Highly_Fatal_And_Damaging
9972,Highly_Fatal_And_Damaging
9980,Highly_Fatal_And_Damaging
9985,Highly_Fatal_And_Damaging
9991,Highly_Fatal_And_Damaging
9999,Highly_Fatal_And_Damaging
10000,Highly_Fatal_And_Damaging
10002,Highly_Fatal_And_Damaging
10004,Highly_Fatal_And_Damaging
10006,Highly_Fatal_And_Damaging
10008,Highly_Fatal_And_Damaging
10024,Highly_Fatal_And_Damaging
10032,Highly_Fatal_And_Damaging
10038,Highly_Fatal_And_Damaging
10054,Highly_Fatal_And_Damaging
10057,Highly_Fatal_And_Damaging
10062,Highly_Fatal_And_Damaging
10069,Highly_Fatal_And_Damaging
10074,Highly_Fatal_And_Damaging
10085,Highly_Fatal_And_Damaging
10086,Highly_Fatal_And_Damaging
10089,Highly_Fatal_And_Damaging
10092,Highly_Fatal_And_Damaging
10102,Highly_Fatal_And_Damaging
10104,Highly_Fatal_And_Damaging
10112,Highly_Fatal_And_Damaging
10114,Highly_Fatal_And_Damaging
10129,Highly_Fatal_And_Damaging
10134,Highly_Fatal_And_Damaging
10138,Highly_Fatal_And_Damaging
10145,Highly_Fatal_And_Damaging
10152,Highly_Fatal_And_Damaging
10156,Highly_Fatal_And_Damaging
10171,Highly_Fatal_And_Damaging
10182,Highly_Fatal_And_Damaging
10183,Highly_Fatal_And_Damaging
10185,Highly_Fatal_And_Damaging
10194,Highly_Fatal_And_Damaging
10199,Highly_Fatal_And_Damaging
10212,Highly_Fatal_And_Damaging
10220,Highly_Fatal_And_Damaging
10222,Highly_Fatal_And_Damaging
10233,Highly_Fatal_And_Damaging
10235,Highly_Fatal_And_Damaging
10236,Highly_Fatal_And_Damaging
10243,Highly_Fatal_And_Damaging
10247,Highly_Fatal_And_Damaging
10251,Highly_Fatal_And_Damaging
10253,Highly_Fatal_And_Damaging
10263,Highly_Fatal_And_Damaging
10273,Highly_Fatal_And_Damaging
10276,Highly_Fatal_And_Damaging
10282,Highly_Fatal_And_Damaging
10291,Highly_Fatal_And_Damaging
10298,Highly_Fatal_And_Damaging
10300,Highly_Fatal_And_Damaging
10303,Highly_Fatal_And_Damaging
10306,Highly_Fatal_And_Damaging
10307,Highly_Fatal_And_Damaging
10310,Highly_Fatal_And_Damaging
10316,Highly_Fatal_And_Damaging
10324,Highly_Fatal_And_Damaging
10325,Highly_Fatal_And_Damaging
10331,Highly_Fatal_And_Damaging
10332,Highly_Fatal_And_Damaging
10338,Highly_Fatal_And_Damaging
10351,Highly_Fatal_And_Damaging
10358,Highly_Fatal_And_Damaging
10359,Highly_Fatal_And_Damaging
10360,Highly_Fatal_And_Damaging
10366,Highly_Fatal_And_Damaging
10372,Highly_Fatal_And_Damaging
10374,Highly_Fatal_And_Damaging
10390,Highly_Fatal_And_Damaging
10400,Highly_Fatal_And_Damaging
10404,Highly_Fatal_And_Damaging
10406,Highly_Fatal_And_Damaging
10425,Highly_Fatal_And_Damaging
10442,Highly_Fatal_And_Damaging
10452,Highly_Fatal_And_Damaging
